Preemptions ,Start Time (ns) ,End Time (ns) ,Execution Time (ns) ,Cycles ,Instructions ,Cache Misses ,Cache Refs ,Branch Misses ,Branch Refs ,Stalled Cycles Frontend ,Stalled Cycles Backend ,Page Faults ,Context Switches ,CPU Migrations ,Page Faults Major ,Alignment Faults ,Emulation Faults ,Cache Result Access ,Cache Result Miss
0,4423506820732,4423618387999,111567267.420481580,998124651,148,986,411580,135980037,95569,4476613351956291616,2314914415770162208,8295685709049507872,8388308487153541989,3833186938737670771,7742920664342933552,8391184040324179823,8027504025223656037,2314885862744418674
0,4423628393097,4423738587095,110193998.414843313,995271674,349,2178,457875,133629536,95505,4476613351956291616,2314914415770162208,8295689007584391200,8388308487153541989,4121980269137771123,7742920664342868277,8391184040324179823,8027504025223656037,2314885862744418674
0,4423748593293,4423862994445,114401152.430402311,1015276806,420,1653,489985,137338725,95441,4476613351956291616,2314914415770162208,8295692306119274528,8388308487153541989,4048791286224796275,7742920664343394614,8391184040324179823,8027504025223656037,2314885862744418674
0,4423873000953,4423978608617,105607664.397607752,978931702,254,1299,443079,132031205,95377,4476613351956291616,2314914415770162208,8295687908072763424,8388308487153541989,3906646414395980403,7742920664343066673,8391184040324179823,8027504025223656037,2314885862744418674
0,4423988612687,4424147922385,159309698.419504674,1023896027,171,1478,422436,139525264,95313,4476613351956291616,2314914415770162208,8295685709049507872,8388308487153541989,3835158363086273139,7742920664343196466,8391184040324179823,8027504025223656037,2314885862744418674
0,4424157931165,4424274178909,116247744.437546831,1034849829,517,1991,484023,141350896,95249,4476613351956291616,2314914415770162208,8295691206607646752,8388308487153541989,3472898977137965683,7742920664342869816,8391184040324179823,8027504025223656037,2314885862744418674
0,4424284184881,4424390289500,106104619.400095644,1013482577,314,1153,332320,137789684,95185,4476613351956291616,2314914415770162208,8295692301824307232,8388308487153541989,4122255138454780531,7742920664343066166,8391184040324179823,8027504025223656037,2314885862744418674
0,4424400295307,4424514398228,114102921.429394666,1025214986,177,1529,432809,139745077,95121,4476613351956291616,2314914415770162208,8295686808561135648,8388308487153541989,3832898870986160755,7742920664343066416,8391184040324179823,8027504025223656037,2314885862744418674
0,4424524404379,4424640791060,116386681.438695592,1031984273,139,1137,476886,140873303,95057,4476613351956291616,2314914415770162208,8295690107096018976,8388308487153541989,3689629211647031923,7742920664343459634,8391184040324179823,8027504025223656037,2314885862744418674
0,4424650796935,4424767846607,117049672.441372238,1035716180,412,2013,491977,141495291,94993,4476613351956291616,2314914415770162208,8295692306119274528,8388308487153541989,3834313946746075763,7742920664343393586,8391184040324179823,8027504025223656037,2314885862744418674
0,4424777854999,4424882422582,104567583.393742091,983212379,482,1827,367727,131619648,94929,4476613351956291616,2314914415770162208,8295693401335935008,8388308487153541989,4121698785571125875,7742920664343065398,8391184040324179823,8027504025223656037,2314885862744418674
0,4424892430327,4425004209968,111779641.421175896,1026117453,283,1256,409267,139895494,94865,4476613351956291616,2314914415770162208,8295685709049507872,8388308487153541989,3834307345381341811,7742920664343459636,8391184040324179823,8027504025223656037,2314885862744418674
0,4425014215795,4425171630449,157414654.412110836,990815564,1091,2832,487572,132511843,94801,4476613351956291616,2314914415770162208,8295689029059227680,8388308487153541989,3546646520547785331,7742920664343458360,8391184040324179823,8027504025223656037,2314885862744418674
0,4425181638455,4425292410371,110771916.417747421,1023484629,444,1357,422281,139456691,94737,4476613351956291616,2314914415770162208,8295685709049507872,8388308487153541989,3905245632287226483,7742920664343066422,8391184040324179823,8027504025223656037,2314885862744418674
0,4425302417318,4425416207450,113790132.429316728,1009476580,278,1466,494168,135997017,94673,4476613351956291616,2314914415770162208,8295693405630902304,8388308487153541989,3904956434976094835,7742920664343394617,8391184040324179823,8027504025223656037,2314885862744418674
0,4425426214674,4425543911080,117696406.443373251,1036873482,489,2091,495607,141688177,94609,4476613351956291616,2314914415770162208,8295692306119274528,8388308487153541989,4050196462085094003,7742920664342869041,8391184040324179823,8027504025223656037,2314885862744418674
0,4425553917198,4425673168041,119250843.449854822,1042837049,443,2359,503010,142682099,94545,4476613351956291616,2314914415770162208,8295683514321219616,8388308487153541989,3617850859219597939,7742920664343000880,8391184040324179823,8027504025223656037,2314885862744418674
0,4425683177748,4425793443391,110265643.415925094,1021424037,547,1175,400953,139113257,94481,4476613351956291616,2314914415770162208,8295684609537880096,8388308487153541989,3690757301987195507,7742920664343065650,8391184040324179823,8027504025223656037,2314885862744418674
0,4425803450369,4425912144975,108694606.409537547,1015396003,328,1247,352537,138108591,94417,4476613351956291616,2314914415770162208,8295693401335935008,8388308487153541989,4050763792905157235,7742920664343197237,8391184040324179823,8027504025223656037,2314885862744418674
0,4425922149335,4426098131891,175982556.430002795,1029033855,471,2015,460808,140381569,94353,4476613351956291616,2314914415770162208,8295687908072763424,8388308487153541989,3545800991811058291,7742920664342869045,8391184040324179823,8027504025223656037,2314885862744418674
